2024-01-24 22:51:16,Chicago,19\u00baC
2024-01-24 22:51:17,New York,27\u00baC
2024-01-24 22:51:18,Los Angeles,19\u00baC
2024-01-24 22:51:19,New York,27\u00baC
2024-01-24 22:51:20,Chicago,24\u00baC
2024-01-25 07:55:43,New York,21\u00baC
2024-01-25 07:55:44,Santiago,31\u00baC
2024-01-25 07:55:45,Pittsburgh,26\u00baC
2024-01-25 07:55:46,New York,29\u00baC
2024-01-25 07:55:47,Santiago,31\u00baC
2024-01-25 07:55:48,New York,30\u00baC
2024-01-25 07:55:49,Santiago,26\u00baC
2024-01-25 07:55:50,Santiago,18\u00baC
2024-01-25 07:55:51,New York,32\u00baC
2024-01-25 07:55:52,New York,19\u00baC
2024-01-25 11:12:33,Paris,30\u00baC
2024-01-25 11:12:34,Tokyo,26\u00baC
2024-01-25 11:12:35,Paris,28\u00baC
2024-01-25 11:12:36,Tokyo,31\u00baC
2024-01-25 11:12:37,Paris,27\u00baC
2024-01-25 11:12:38,Berlin,26\u00baC
2024-01-25 11:12:39,London,30\u00baC
2024-01-25 11:12:40,London,29\u00baC
2024-01-25 11:12:41,New York,31\u00baC
2024-01-25 11:12:42,Tokyo,27\u00baC
2024-01-25 11:31:42,Cupertino,28\u00baC
2024-01-25 11:31:43,Mountain View,27\u00baC
2024-01-25 11:31:44,Mountain View,20\u00baC
2024-01-25 11:31:45,San Jose,30\u00baC
2024-01-25 11:31:46,Cupertino,24\u00baC
2024-01-25 11:31:47,Cupertino,27\u00baC
2024-01-25 11:31:48,Cupertino,28\u00baC
2024-01-25 11:31:49,Milpitas,31\u00baC
2024-01-25 11:31:50,Mountain View,24\u00baC
2024-01-25 11:31:51,Cupertino,25\u00baC
2024-01-25 12:23:34,Seattle,30\u00baC
2024-01-25 12:23:35,Madison,23\u00baC
2024-01-25 12:23:36,Seattle,27\u00baC
2024-01-25 12:23:37,San Diego,29\u00baC
2024-01-25 12:23:38,Van Alstyne,24\u00baC
2024-01-25 12:23:39,Copenhagen,27\u00baC
2024-01-25 12:23:40,Seattle,26\u00baC
2024-01-25 12:23:41,Madison,23\u00baC
2024-01-25 12:23:42,Copenhagen,31\u00baC
2024-01-25 12:23:43,Copenhagen,26\u00baC
2024-01-25 12:30:13,Beijing,32\u00baC
2024-01-25 12:30:14,Seattle,27\u00baC
2024-01-25 12:30:15,Tokyo,25\u00baC
2024-01-25 12:30:16,Beijing,21\u00baC
2024-01-25 12:30:17,Montreal,30\u00baC
2024-01-25 12:30:18,Pittsburgh,29\u00baC
2024-01-25 12:30:19,Seattle,27\u00baC
2024-01-25 12:30:20,Seattle,20\u00baC
2024-01-25 12:30:21,Montreal,19\u00baC
2024-01-25 12:30:22,Tokyo,18\u00baC
2024-01-25 12:47:25,Tokyo,30\u00baC
2024-01-25 12:47:26,Montreal,18\u00baC
2024-01-25 12:47:27,Beijing,28\u00baC
2024-01-25 12:47:28,Tokyo,28\u00baC
2024-01-25 12:47:29,Tokyo,19\u00baC
2024-01-25 12:47:30,Pittsburgh,32\u00baC
2024-01-25 12:47:31,Tokyo,24\u00baC
2024-01-25 12:47:32,Pittsburgh,28\u00baC
2024-01-25 12:47:33,Montreal,27\u00baC
2024-01-25 12:47:34,Seattle,26\u00baC
2024-01-25 14:14:39,Mumbai,25\u00baC
2024-01-25 14:14:40,Mumbai,27\u00baC
2024-01-25 14:14:41,Mumbai,18\u00baC
2024-01-25 14:14:42,New York,21\u00baC
2024-01-25 14:14:43,Los Angeles,32\u00baC
2024-01-25 14:14:44,Los Angeles,23\u00baC
2024-01-25 14:14:45,Mumbai,22\u00baC
2024-01-25 14:14:46,Mumbai,25\u00baC
2024-01-25 14:14:47,New York,19\u00baC
2024-01-25 14:14:48,New York,20\u00baC
2024-01-25 14:50:32,seattle,21\u00baC
2024-01-25 14:50:33,seattle,22\u00baC
2024-01-25 14:50:34,seattle,19\u00baC
2024-01-25 14:50:35,seattle,24\u00baC
2024-01-25 14:50:36,seattle,30\u00baC
2024-01-25 14:50:37,seattle,20\u00baC
2024-01-25 14:50:38,seattle,29\u00baC
2024-01-25 14:50:39,seattle,24\u00baC
2024-01-25 14:50:40,seattle,22\u00baC
2024-01-25 14:50:41,seattle,26\u00baC
2024-01-25 14:58:21,seattle,21\u00baC
2024-01-25 14:58:22,seattle,31\u00baC
2024-01-25 14:58:23,seattle,21\u00baC
2024-01-25 14:58:24,seattle,20\u00baC
2024-01-25 14:58:25,pittsburgh,25\u00baC
2024-01-25 14:58:26,seattle,30\u00baC
2024-01-25 14:58:27,seattle,26\u00baC
2024-01-25 14:58:28,pittsburgh,24\u00baC
2024-01-25 14:58:29,seattle,20\u00baC
2024-01-25 14:58:30,pittsburgh,19\u00baC
2024-01-25 15:30:00,Seattle,20\u00baC
2024-01-25 15:30:01,Seattle,18\u00baC
2024-01-25 15:30:02,Boston,23\u00baC
2024-01-25 15:30:03,Philadelphia,25\u00baC
2024-01-25 15:30:04,Seattle,32\u00baC
2024-01-25 15:30:05,Tampa,22\u00baC
2024-01-25 15:30:06,Tampa,19\u00baC
2024-01-25 15:30:07,Tampa,22\u00baC
2024-01-25 15:30:08,Tampa,24\u00baC
2024-01-25 15:30:09,Seattle,25\u00baC
2024-01-25 16:36:51,Pittsburgh,31\u00baC
2024-01-25 16:36:52,Pittsburgh,28\u00baC
2024-01-25 16:36:53,Pittsburgh,27\u00baC
2024-01-25 16:36:54,Pittsburgh,20\u00baC
2024-01-25 16:36:55,Pittsburgh,24\u00baC
2024-01-25 16:36:56,Pittsburgh,27\u00baC
2024-01-25 16:36:57,Pittsburgh,20\u00baC
2024-01-25 16:36:58,Pittsburgh,21\u00baC
2024-01-25 16:36:59,Pittsburgh,28\u00baC
2024-01-25 16:37:00,Pittsburgh,18\u00baC
2024-01-25 16:56:44,Chicago,22\u00baC
2024-01-25 16:56:45,Chicago,19\u00baC
2024-01-25 16:56:46,New York,19\u00baC
2024-01-25 16:56:47,New York,24\u00baC
2024-01-25 16:56:48,Chicago,25\u00baC
2024-01-25 16:56:49,New York,28\u00baC
2024-01-25 16:56:50,Chicago,18\u00baC
2024-01-25 16:56:51,Los Angeles,22\u00baC
2024-01-25 16:56:52,New York,31\u00baC
2024-01-25 16:56:53,Chicago,25\u00baC
2024-01-25 17:07:12,Montserrat,28\u00baC
2024-01-25 17:07:13,Jamaica,19\u00baC
2024-01-25 17:07:14,Bermuda,24\u00baC
2024-01-25 17:07:15,Martinique,22\u00baC
2024-01-25 17:07:16,Key Largo,24\u00baC
2024-01-25 17:07:17,Bermuda,28\u00baC
2024-01-25 17:07:18,Jamaica,31\u00baC
2024-01-25 17:07:19,Bermuda,21\u00baC
2024-01-25 17:07:20,Montego,20\u00baC
2024-01-25 17:07:21,Port-au-Prince,32\u00baC
2024-01-25 17:32:17,shanghai,18\u00baC
2024-01-25 17:32:18,shanghai,29\u00baC
2024-01-25 17:32:19,beijing,23\u00baC
2024-01-25 17:32:20,shanghai,27\u00baC
2024-01-25 17:32:21,beijing,24\u00baC
2024-01-25 17:32:22,beijing,32\u00baC
2024-01-25 17:32:23,beijing,30\u00baC
2024-01-25 17:32:24,beijing,29\u00baC
2024-01-25 17:32:25,shanghai,23\u00baC
2024-01-25 17:32:26,shanghai,28\u00baC
2024-01-25 17:46:19,Pittsburgh,23\u00baC
2024-01-25 17:46:20,London,26\u00baC
2024-01-25 17:46:21,Pittsburgh,28\u00baC
2024-01-25 17:46:22,New York,25\u00baC
2024-01-25 17:46:23,London,25\u00baC
2024-01-25 17:46:24,Bangalore,23\u00baC
2024-01-25 17:46:25,Bangalore,24\u00baC
2024-01-25 17:46:26,New York,20\u00baC
2024-01-25 17:46:27,London,19\u00baC
2024-01-25 17:46:28,New York,19\u00baC
2024-01-25 17:51:06,beijing,18\u00baC
2024-01-25 17:51:07,beijing,26\u00baC
2024-01-25 17:51:08,beijing,30\u00baC
2024-01-25 17:51:09,shanghai,22\u00baC
2024-01-25 17:51:10,beijing,21\u00baC
2024-01-25 17:51:11,beijing,19\u00baC
2024-01-25 17:51:12,beijing,30\u00baC
2024-01-25 17:51:13,beijing,32\u00baC
2024-01-25 17:51:14,shanghai,25\u00baC
2024-01-25 17:51:15,shanghai,25\u00baC
2024-01-25 18:25:38,Baltimore,23\u00baC
2024-01-25 18:25:39,Orlando,22\u00baC
2024-01-25 18:25:40,Baltimore,19\u00baC
2024-01-25 18:25:41,Orlando,21\u00baC
2024-01-25 18:25:42,Orlando,29\u00baC
2024-01-25 18:25:43,Baltimore,30\u00baC
2024-01-25 18:25:44,Orlando,25\u00baC
2024-01-25 18:25:45,Pittsburgh,22\u00baC
2024-01-25 18:25:46,Orlando,20\u00baC
2024-01-25 18:25:47,Orlando,32\u00baC
2024-01-25 18:44:00,Pittsburgh,26\u00baC
2024-01-25 18:44:01,Pittsburgh,20\u00baC
2024-01-25 18:44:02,Wisconsin,21\u00baC
2024-01-25 18:44:03,Pittsburgh,24\u00baC
2024-01-25 18:44:04,Pittsburgh,29\u00baC
2024-01-25 18:44:05,Wisconsin,31\u00baC
2024-01-25 18:44:06,Wisconsin,23\u00baC
2024-01-25 18:44:07,Wisconsin,21\u00baC
2024-01-25 18:44:08,Wisconsin,28\u00baC
2024-01-25 18:44:09,Wisconsin,27\u00baC
2024-01-25 19:34:58,Beijing,20\u00baC
2024-01-25 19:34:59,Shanghai,23\u00baC
2024-01-25 19:35:00,Shanghai,23\u00baC
2024-01-25 19:35:01,Pittsburgh,18\u00baC
2024-01-25 19:35:02,Pittsburgh,23\u00baC
2024-01-25 19:35:03,Beijing,21\u00baC
2024-01-25 19:35:04,Shanghai,28\u00baC
2024-01-25 19:35:05,Beijing,31\u00baC
2024-01-25 19:35:06,Shanghai,20\u00baC
2024-01-25 19:35:07,Shanghai,31\u00baC
2024-01-25 20:00:45,Pittsburgh,18\u00baC
2024-01-25 20:00:47,Boston,27\u00baC
2024-01-25 20:00:48,Boston,26\u00baC
2024-01-25 20:00:49,Pittsburgh,26\u00baC
2024-01-25 20:00:50,Boston,19\u00baC
2024-01-25 20:00:51,Pittsburgh,26\u00baC
2024-01-25 20:00:52,Boston,19\u00baC
2024-01-25 20:00:53,Pittsburgh,26\u00baC
2024-01-25 20:00:54,Pittsburgh,19\u00baC
2024-01-25 20:00:55,Boston,29\u00baC
2024-01-25 20:01:35,Boston,23\u00baC
2024-01-25 20:01:36,Boston,28\u00baC
2024-01-25 20:01:37,Boston,32\u00baC
2024-01-25 20:01:38,Boston,18\u00baC
2024-01-25 20:01:39,Pittsburgh,24\u00baC
2024-01-25 20:01:40,Pittsburgh,24\u00baC
2024-01-25 20:01:41,Boston,32\u00baC
2024-01-25 20:01:42,Pittsburgh,27\u00baC
2024-01-25 20:01:43,Boston,23\u00baC
2024-01-25 20:01:44,Pittsburgh,22\u00baC
2024-01-25 20:04:44,Boston,25\u00baC
2024-01-25 20:04:45,Pittsburgh,30\u00baC
2024-01-25 20:04:46,Boston,18\u00baC
2024-01-25 20:04:47,Pittsburgh,23\u00baC
2024-01-25 20:04:48,Pittsburgh,19\u00baC
2024-01-25 20:04:49,Boston,27\u00baC
2024-01-25 20:04:50,Boston,27\u00baC
2024-01-25 20:04:51,Pittsburgh,21\u00baC
2024-01-25 20:04:52,Boston,22\u00baC
2024-01-25 20:04:53,Boston,21\u00baC
2024-01-25 20:26:48,London,18\u00baC
2024-01-25 20:26:49,Dubai,24\u00baC
2024-01-25 20:26:50,London,26\u00baC
2024-01-25 20:26:51,London,28\u00baC
2024-01-25 20:26:52,Dubai,19\u00baC
2024-01-25 20:26:53,Dubai,25\u00baC
2024-01-25 20:26:54,Dubai,20\u00baC
2024-01-25 20:26:55,Dubai,19\u00baC
2024-01-25 20:26:56,London,27\u00baC
2024-01-25 20:26:57,London,32\u00baC
2024-01-25 20:29:51,Pitts,27\u00baC
2024-01-25 20:29:52,Hongkong,31\u00baC
2024-01-25 20:29:53,Pitts,22\u00baC
2024-01-25 20:29:54,Hongkong,26\u00baC
2024-01-25 20:29:55,Shanghai,26\u00baC
2024-01-25 20:29:56,CA,18\u00baC
2024-01-25 20:29:57,CA,24\u00baC
2024-01-25 20:29:58,Shanghai,27\u00baC
2024-01-25 20:29:59,Pitts,27\u00baC
2024-01-25 20:30:00,Hongkong,18\u00baC
2024-01-25 20:31:02,Hongkong,29\u00baC
2024-01-25 20:31:03,Shanghai,25\u00baC
2024-01-25 20:31:04,Hongkong,21\u00baC
2024-01-25 20:31:05,Pitts,21\u00baC
2024-01-25 20:31:06,Shanghai,26\u00baC
2024-01-25 20:31:07,Pitts,21\u00baC
2024-01-25 20:31:08,Pitts,29\u00baC
2024-01-25 20:31:09,Shanghai,26\u00baC
2024-01-25 20:31:10,Hongkong,19\u00baC
2024-01-25 20:31:11,Pitts,20\u00baC
2024-01-25 20:31:30,Topeka,29\u00baC
2024-01-25 20:31:31,Mumbai,24\u00baC
2024-01-25 20:31:32,Dubai,21\u00baC
2024-01-25 20:31:33,Pittsburgh,30\u00baC
2024-01-25 20:31:34,London,29\u00baC
2024-01-25 20:31:35,Dubai,24\u00baC
2024-01-25 20:31:36,Atlanta,24\u00baC
2024-01-25 20:31:37,London,31\u00baC
2024-01-25 20:31:38,Topeka,21\u00baC
2024-01-25 20:31:39,New York,24\u00baC
2024-01-25 20:34:29,New York,28\u00baC
2024-01-25 20:34:30,Los Angeles,24\u00baC
2024-01-25 20:34:31,Pittsburgh,27\u00baC
2024-01-25 20:34:32,New York,19\u00baC
2024-01-25 20:34:33,New York,32\u00baC
2024-01-25 20:34:34,New York,20\u00baC
2024-01-25 20:34:35,New York,29\u00baC
2024-01-25 20:34:36,Los Angeles,30\u00baC
2024-01-25 20:34:37,New York,32\u00baC
2024-01-25 20:34:38,New York,23\u00baC
2024-01-25 20:39:00,San Francisco,30\u00baC
2024-01-25 20:39:01,Mumbai,22\u00baC
2024-01-25 20:39:02,Dubai,23\u00baC
2024-01-25 20:39:03,Shanghai,18\u00baC
2024-01-25 20:39:04,Atlanta,27\u00baC
2024-01-25 20:39:05,Mumbai,21\u00baC
2024-01-25 20:39:06,New York,28\u00baC
2024-01-25 20:39:07,Dubai,19\u00baC
2024-01-25 20:39:08,Atlanta,30\u00baC
2024-01-25 20:39:09,Shanghai,19\u00baC
2024-01-25 20:39:59,Shanghai,24\u00baC
2024-01-25 20:40:00,New York,31\u00baC
2024-01-25 20:40:01,Shanghai,32\u00baC
2024-01-25 20:40:02,Shanghai,18\u00baC
2024-01-25 20:40:03,New York,22\u00baC
2024-01-25 20:40:04,Paris,23\u00baC
2024-01-25 20:40:05,London,28\u00baC
2024-01-25 20:40:06,London,30\u00baC
2024-01-25 20:40:07,New York,18\u00baC
2024-01-25 20:40:08,Mumbai,22\u00baC
2024-01-25 20:40:08,New York,21\u00baC
2024-01-25 20:40:09,Mumbai,21\u00baC
2024-01-25 20:40:10,Los Angeles,31\u00baC
2024-01-25 20:40:11,New York,19\u00baC
2024-01-25 20:40:12,Los Angeles,31\u00baC
2024-01-25 20:40:13,New York,23\u00baC
2024-01-25 20:40:14,Mumbai,21\u00baC
2024-01-25 20:40:15,Mumbai,29\u00baC
2024-01-25 20:40:16,Los Angeles,29\u00baC
2024-01-25 20:40:17,Mumbai,22\u00baC
2024-01-25 20:43:22,Los Angeles,18\u00baC
2024-01-25 20:43:23,Pittsburgh,27\u00baC
2024-01-25 20:43:24,Los Angeles,30\u00baC
2024-01-25 20:43:25,New York,32\u00baC
2024-01-25 20:43:26,Los Angeles,20\u00baC
2024-01-25 20:43:27,Los Angeles,22\u00baC
2024-01-25 20:43:28,New York,32\u00baC
2024-01-25 20:43:29,Los Angeles,30\u00baC
2024-01-25 20:43:30,New York,18\u00baC
2024-01-25 20:43:31,Los Angeles,26\u00baC
2024-01-25 20:44:33,Mumbai,25\u00baC
2024-01-25 20:44:34,New York,31\u00baC
2024-01-25 20:44:34,Los Angeles,19\u00baC
2024-01-25 20:44:35,New York,30\u00baC
2024-01-25 20:44:35,New York,19\u00baC
2024-01-25 20:44:36,Los Angeles,18\u00baC
2024-01-25 20:44:36,Los Angeles,22\u00baC
2024-01-25 20:44:37,New York,27\u00baC
2024-01-25 20:44:37,New York,27\u00baC
2024-01-25 20:44:38,New York,20\u00baC
2024-01-25 20:44:38,Los Angeles,25\u00baC
2024-01-25 20:44:39,Mumbai,31\u00baC
2024-01-25 20:44:39,Los Angeles,18\u00baC
2024-01-25 20:44:40,New York,28\u00baC
2024-01-25 20:44:40,Los Angeles,27\u00baC
2024-01-25 20:44:41,Los Angeles,28\u00baC
2024-01-25 20:44:41,New York,26\u00baC
2024-01-25 20:44:42,New York,29\u00baC
2024-01-25 20:44:42,New York,25\u00baC
2024-01-25 20:44:43,Pittsburgh,18\u00baC
2024-01-25 20:51:45,San Francisco,28\u00baC
2024-01-25 20:51:46,Los Angeles,23\u00baC
2024-01-25 20:51:47,New York City,24\u00baC
2024-01-25 20:51:48,Los Angeles,31\u00baC
2024-01-25 20:51:49,San Francisco,32\u00baC
2024-01-25 20:51:50,Los Angeles,27\u00baC
2024-01-25 20:51:51,Los Angeles,25\u00baC
2024-01-25 20:51:52,San Francisco,29\u00baC
2024-01-25 20:51:53,Los Angeles,28\u00baC
2024-01-25 20:51:54,San Francisco,24\u00baC
2024-01-25 21:05:33,Shanghai,19\u00baC
2024-01-25 21:05:34,Shanghai,32\u00baC
2024-01-25 21:05:35,Pittsburgh,19\u00baC
2024-01-25 21:05:36,Pittsburgh,19\u00baC
2024-01-25 21:05:37,Hong Kong,23\u00baC
2024-01-25 21:05:38,Xiamen,24\u00baC
2024-01-25 21:05:39,New York,21\u00baC
2024-01-25 21:05:40,Shanghai,27\u00baC
2024-01-25 21:05:41,Xiamen,19\u00baC
2024-01-25 21:05:42,Xiamen,31\u00baC
2024-01-25 21:17:39,Xiamen,24\u00baC
2024-01-25 21:17:40,Pittsburgh,24\u00baC
2024-01-25 21:17:41,Xiamen,19\u00baC
2024-01-25 21:17:42,New York,23\u00baC
2024-01-25 21:17:43,Xiamen,30\u00baC
2024-01-25 21:17:44,Hong Kong,18\u00baC
2024-01-25 21:17:45,New York,24\u00baC
2024-01-25 21:17:46,New York,22\u00baC
2024-01-25 21:17:47,New York,24\u00baC
2024-01-25 21:17:48,Xiamen,32\u00baC
2024-01-25 21:20:29,New York,29\u00baC
2024-01-25 21:20:30,New York,30\u00baC
2024-01-25 21:20:31,New York,21\u00baC
2024-01-25 21:20:32,New York,24\u00baC
2024-01-25 21:20:33,New York,19\u00baC
2024-01-25 21:20:34,New York,30\u00baC
2024-01-25 21:20:35,New York,29\u00baC
2024-01-25 21:20:36,New York,31\u00baC
2024-01-25 21:20:37,New York,25\u00baC
2024-01-25 21:20:38,New York,24\u00baC
2024-01-25 21:26:28,pittsburgh,32\u00baC
2024-01-25 21:26:29,new york city,18\u00baC
2024-01-25 21:26:30,new york city,24\u00baC
2024-01-25 21:26:31,new york city,22\u00baC
2024-01-25 21:26:32,pittsburgh,26\u00baC
2024-01-25 21:26:33,pittsburgh,24\u00baC
2024-01-25 21:26:34,new york city,32\u00baC
2024-01-25 21:26:35,pittsburgh,30\u00baC
2024-01-25 21:26:36,pittsburgh,27\u00baC
2024-01-25 21:26:37,pittsburgh,26\u00baC
2024-01-25 21:30:45,CityA,20\u00baC
2024-01-25 21:30:46,CityB,27\u00baC
2024-01-25 21:30:47,CityA,18\u00baC
2024-01-25 21:30:48,CityC,21\u00baC
2024-01-25 21:30:49,CityB,22\u00baC
2024-01-25 21:30:50,CityC,25\u00baC
2024-01-25 21:30:51,CityC,27\u00baC
2024-01-25 21:30:52,CityB,28\u00baC
2024-01-25 21:30:53,CityC,19\u00baC
2024-01-25 21:30:54,CityB,18\u00baC
2024-01-25 22:21:35,Chicago,30\u00baC
2024-01-25 22:21:36,San Francisco,26\u00baC
2024-01-25 22:21:37,Pittsburgh,18\u00baC
2024-01-25 22:21:38,Chicago,32\u00baC
2024-01-25 22:21:39,Las Vegas,30\u00baC
2024-01-25 22:21:40,Las Vegas,31\u00baC
2024-01-25 22:21:41,Orlando,23\u00baC
2024-01-25 22:21:42,Pittsburgh,18\u00baC
2024-01-25 22:21:43,Las Vegas,24\u00baC
2024-01-25 22:21:44,Orlando,26\u00baC
2024-01-25 22:22:13,Michigan,22\u00baC
2024-01-25 22:22:14,Michigan,26\u00baC
2024-01-25 22:22:15,Las Vegas,31\u00baC
2024-01-25 22:22:16,Michigan,19\u00baC
2024-01-25 22:22:17,Michigan,31\u00baC
2024-01-25 22:22:18,Chicago,24\u00baC
2024-01-25 22:22:19,Orlando,26\u00baC
2024-01-25 22:22:20,Pittsburgh,29\u00baC
2024-01-25 22:22:21,San Francisco,25\u00baC
2024-01-25 22:22:22,Michigan,23\u00baC
2024-01-25 22:22:26,Pittsburgh,25\u00baC
2024-01-25 22:22:27,San Francisco,32\u00baC
2024-01-25 22:22:28,Chicago,25\u00baC
2024-01-25 22:22:29,Michigan,31\u00baC
2024-01-25 22:22:30,Las Vegas,21\u00baC
2024-01-25 22:22:31,Orlando,28\u00baC
2024-01-25 22:22:32,Chicago,25\u00baC
2024-01-25 22:22:33,Las Vegas,32\u00baC
2024-01-25 22:22:34,Las Vegas,28\u00baC
2024-01-25 22:22:35,Michigan,30\u00baC
2024-01-25 22:24:30,San Francisco,20\u00baC
2024-01-25 22:24:31,Michigan,19\u00baC
2024-01-25 22:24:32,Las Vegas,20\u00baC
2024-01-25 22:24:33,Orlando,21\u00baC
2024-01-25 22:24:34,Las Vegas,25\u00baC
2024-01-25 22:24:35,Michigan,27\u00baC
2024-01-25 22:24:36,San Francisco,29\u00baC
2024-01-25 22:24:37,Michigan,30\u00baC
2024-01-25 22:24:38,Las Vegas,32\u00baC
2024-01-25 22:24:39,Pittsburgh,30\u00baC
2024-01-25 22:25:40,Pittsburgh,24\u00baC
2024-01-25 22:25:41,Las Vegas,18\u00baC
2024-01-25 22:25:42,Orlando,22\u00baC
2024-01-25 22:25:43,San Francisco,32\u00baC
2024-01-25 22:25:44,San Francisco,24\u00baC
2024-01-25 22:25:45,Orlando,23\u00baC
2024-01-25 22:25:46,San Francisco,28\u00baC
2024-01-25 22:25:47,Pittsburgh,21\u00baC
2024-01-25 22:25:48,Chicago,29\u00baC
2024-01-25 22:25:49,Chicago,31\u00baC
2024-01-25 22:29:41,Pittsburgh,29\u00baC
2024-01-25 22:29:42,Hong Kong,28\u00baC
2024-01-25 22:29:43,Pittsburgh,20\u00baC
2024-01-25 22:29:44,Pittsburgh,21\u00baC
2024-01-25 22:29:45,Pittsburgh,26\u00baC
2024-01-25 22:29:46,Hong Kong,31\u00baC
2024-01-25 22:29:47,Pittsburgh,29\u00baC
2024-01-25 22:29:48,Hong Kong,31\u00baC
2024-01-25 22:29:49,Pittsburgh,31\u00baC
2024-01-25 22:29:50,Hong Kong,29\u00baC
2024-01-25 22:42:37,Townsville,24\u00baC
2024-01-25 22:42:38,Townsville,22\u00baC
2024-01-25 22:42:39,Sydney,20\u00baC
2024-01-25 22:42:40,Sydney,21\u00baC
2024-01-25 22:42:41,Sydney,30\u00baC
2024-01-25 22:42:42,Sydney,21\u00baC
2024-01-25 22:42:43,Sydney,28\u00baC
2024-01-25 22:42:44,Sydney,25\u00baC
2024-01-25 22:42:45,Townsville,32\u00baC
2024-01-25 22:42:46,Brisbane,21\u00baC
2024-01-25 22:43:16,Kaohsiung,32\u00baC
2024-01-25 22:43:17,San Francisco,32\u00baC
2024-01-25 22:43:18,Taipei,24\u00baC
2024-01-25 22:43:19,Philadelphia,19\u00baC
2024-01-25 22:43:20,Taichung,27\u00baC
2024-01-25 22:43:21,Chicago,31\u00baC
2024-01-25 22:43:22,Taichung,21\u00baC
2024-01-25 22:43:23,Taichung,25\u00baC
2024-01-25 22:43:24,New York City,21\u00baC
2024-01-25 22:43:25,San Francisco,31\u00baC
2024-01-25 22:57:33,San Francisco,29\u00baC
2024-01-25 22:57:34,Los Angelos,30\u00baC
2024-01-25 22:57:35,New York City,18\u00baC
2024-01-25 22:57:36,Taichung,29\u00baC
2024-01-25 22:57:37,Pittsburgh,22\u00baC
2024-01-25 22:57:38,Seattle,18\u00baC
2024-01-25 22:57:39,Taipei,27\u00baC
2024-01-25 22:57:40,Taipei,29\u00baC
2024-01-25 22:57:41,Philadelphia,23\u00baC
2024-01-25 22:57:42,Pittsburgh,24\u00baC
2024-01-25 23:24:22,Boston,24\u00baC
2024-01-25 23:24:23,Pittsburgh,19\u00baC
2024-01-25 23:24:24,Pittsburgh,30\u00baC
2024-01-25 23:24:25,Mumbai,29\u00baC
2024-01-25 23:24:26,Mumbai,20\u00baC
2024-01-25 23:24:27,Mumbai,19\u00baC
2024-01-25 23:24:28,Mumbai,23\u00baC
2024-01-25 23:24:29,Pittsburgh,29\u00baC
2024-01-25 23:24:30,Pittsburgh,25\u00baC
2024-01-25 23:24:31,Mumbai,25\u00baC
2024-01-25 23:27:46,Pune,28\u00baC
2024-01-25 23:27:47,New York,20\u00baC
2024-01-25 23:27:48,Pittsburgh,20\u00baC
2024-01-25 23:27:49,Boston,21\u00baC
2024-01-25 23:27:50,Pune,28\u00baC
2024-01-25 23:27:52,Pune,26\u00baC
2024-01-25 23:27:53,Boston,25\u00baC
2024-01-25 23:27:54,Pune,25\u00baC
2024-01-25 23:27:55,New York,31\u00baC
2024-01-25 23:27:56,Pittsburgh,24\u00baC
2024-01-25 23:34:43,New York,18\u00baC
2024-01-25 23:34:44,Beijing,25\u00baC
2024-01-25 23:34:45,Mumbai,21\u00baC
2024-01-25 23:34:46,London,30\u00baC
2024-01-25 23:34:47,Pittsburgh,18\u00baC
2024-01-25 23:34:48,London,26\u00baC
2024-01-25 23:34:49,Sydney,26\u00baC
2024-01-25 23:34:50,Paris,29\u00baC
2024-01-25 23:34:51,Pittsburgh,24\u00baC
2024-01-25 23:34:52,San Francisco,20\u00baC
2024-01-25 23:43:57,Pittsburgh,23\u00baC
2024-01-25 23:43:58,Boston,29\u00baC
2024-01-25 23:43:59,Pune,23\u00baC
2024-01-25 23:44:00,Pittsburgh,32\u00baC
2024-01-25 23:44:01,Boston,29\u00baC
2024-01-25 23:44:02,New York,25\u00baC
2024-01-25 23:44:03,Boston,27\u00baC
2024-01-25 23:44:04,Boston,24\u00baC
2024-01-25 23:44:05,New York,23\u00baC
2024-01-25 23:44:06,Pittsburgh,21\u00baC
2024-01-26 00:04:19,Paris,18\u00baC
2024-01-26 00:04:20,London,21\u00baC
2024-01-26 00:04:21,Mumbai,28\u00baC
2024-01-26 00:04:22,Paris,24\u00baC
2024-01-26 00:04:23,London,29\u00baC
2024-01-26 00:04:24,London,20\u00baC
2024-01-26 00:04:25,London,19\u00baC
2024-01-26 00:04:26,Paris,19\u00baC
2024-01-26 00:04:27,Mumbai,21\u00baC
2024-01-26 00:04:28,Paris,27\u00baC
2024-01-26 00:08:02,Mumbai,24\u00baC
2024-01-26 00:08:03,Tokyo,28\u00baC
2024-01-26 00:08:04,San Francisco,21\u00baC
2024-01-26 00:08:05,Tokyo,31\u00baC
2024-01-26 00:08:06,Tokyo,29\u00baC
2024-01-26 00:08:07,San Francisco,25\u00baC
2024-01-26 00:08:08,New York,24\u00baC
2024-01-26 00:08:09,Tokyo,32\u00baC
2024-01-26 00:08:10,San Francisco,24\u00baC
2024-01-26 00:08:11,Tokyo,21\u00baC
2024-01-26 00:15:07,Jaipur,29\u00baC
2024-01-26 00:15:08,Jaipur,30\u00baC
2024-01-26 00:15:09,Jaipur,27\u00baC
2024-01-26 00:15:10,Jaipur,28\u00baC
2024-01-26 00:15:11,Pittsburgh,25\u00baC
2024-01-26 00:15:12,Hyderabad,22\u00baC
2024-01-26 00:15:13,Pittsburgh,19\u00baC
